movement_variance,activity_normalized,spo2_variance,hrv_sdnn,desaturation_count,activity_level,hrv_rmssd,movement_entropy,hrv_ratio,hr_activity_ratio,fatigue_index
-0.119072684772804,0.2867891073808477,-0.20674200509843993,-0.042636450433859455,-0.05486427998899571,0.13951890639190262,0.13532340261561926,1.0732031448034736,0.6732334954954045,-0.949204256805321,50.084
0.025743040626530652,0.4072219681399978,-0.12249989192309663,-0.17167524604978227,-0.05486427998899571,0.27521521845042474,0.09843672000784574,0.26182201114832726,1.029239450953071,-1.1610266065294186,50.120000000000005
-0.12652744771972835,0.5217362955869015,-0.558576713065958,-0.29078798046448046,-0.05486427998899571,0.350602058482937,-0.5286368843243049,-1.5532676359913304,-1.0903439089522564,-1.3428230944381832,50.732
-0.19840541388659305,0.4411649507087077,0.4589358696006952,-0.3751595006748915,-0.05486427998899571,0.29783127046017843,-0.6270013712783676,-0.6216818899428292,-1.2470335112960391,-1.2167745080073236,50.828
0.29342456929249316,0.6786160500294386,0.3152287353604758,0.01691991677348963,-0.05486427998899571,0.47122100253495625,0.1640130446438877,-1.6554415565256813,0.5657515134655371,-1.5655686368108628,50.056
0.2061794653824365,0.47394046317402855,-0.5569249069252875,-0.3751595006748915,-0.05486427998899571,0.34306337447968577,-0.5901146886705941,-0.80799903915253,-1.083942093238705,-1.2690860870547207,50.792
-0.13886474850356528,0.5749825633569988,0.5530888196202073,0.0963284063832884,-0.05486427998899571,0.3807567944959419,0.4427124243470656,0.15964809061397628,1.259488544156998,-1.421602394350314,49.784
0.21090485671317086,0.41509238068590687,-0.12745531034518037,-0.2858249498638679,-0.05486427998899571,0.282753902453676,-0.28272566693914775,-0.832039961631201,-0.07419617348600258,-1.1740991276210324,50.492000000000004
0.13656284063646315,0.28620403313168924,0.2887998371093774,0.2650714468041106,-0.05486427998899571,0.20736706242116368,0.3566434982622606,-0.020658827976054735,0.4110038640730187,-0.948117995188988,49.868
0.040921667526216024,0.32629640267174304,-0.2397781279122658,0.2601084162034983,-0.05486427998899571,0.2149057464244149,0.1476189634848772,0.16565832123364335,-0.24204834692253566,-1.0212278544464775,50.072
-0.0008895726536648345,0.15416687977472684,0.022859048457850008,-0.21137949085468163,-0.05486427998899571,0.0264386463431344,-0.14337597708755864,1.1693668347181574,0.2215792792820129,-0.6870753943840249,50.356
0.03400874682870227,0.43836166810727306,0.10214574321111583,-0.27589888866264306,-0.05486427998899571,0.282753902453676,-0.14747449737731153,-0.14687367098907672,0.4533967225484483,-1.212231959951145,50.36
-0.07589720521939547,0.07599628623260814,0.07571684496002766,0.011956886172877317,-0.05486427998899571,-0.01879345767637297,-0.24174046404162156,-0.7418865023361841,-0.8713250719633123,-0.5160100613237202,50.452
0.28701077988512136,0.3219088583891425,0.6967959538604643,-0.2659728274614182,-0.05486427998899571,0.16967364240490754,-0.11468633505929056,0.670517693285734,0.5500262337402083,-1.0133561248834633,50.328
0.06095526621131584,0.15466714529109124,-1.2457280675941511,-0.25604676626019335,-0.05486427998899571,0.06413206635939034,-0.2499375046211268,0.7606711525807508,-0.04758775018908715,-0.6881280459462372,50.46
-0.11877855520846275,0.2008255084235364,-0.29924314897722637,0.11121749818512558,-0.05486427998899571,0.09428680237239524,0.12712636203611383,-0.3331908201987775,0.1264076435479023,-0.7830870258250554,50.092
0.029998664259181036,0.3661365887798084,-1.0392523000075315,-0.1369340318454954,-0.05486427998899571,0.2601378504439223,-0.356499032154695,0.670517693285734,-0.8684792599587707,-1.0913046598497427,50.564
0.193508568166168,0.21625602741891378,-0.8542500122499455,-0.06248857283630893,-0.05486427998899571,0.10182548637564648,0.06155003740007225,-0.05070998107439546,0.4716569908346121,-0.8139034027579934,50.156
0.15527362599677738,0.45329364506788583,-0.14727698403350772,-0.21137949085468163,-0.05486427998899571,0.27521521845042474,-0.676183614755399,-0.3331908201987775,-1.922359374078409,-1.2363031112532614,50.876000000000005
0.06550330294437878,0.040672153738429535,0.90327172144707,-0.23123161325713135,-0.05486427998899571,-0.0791029297023828,-0.2991197480981582,0.7606711525807508,-0.33732585556943734,-0.43416547014699897,50.508
0.25850793829582597,0.014221721494497802,0.630723708232765,-0.1816013072510071,-0.05486427998899571,-0.05648687769262911,-0.7007747364939148,0.38202662354168215,-2.0942635498727027,-0.3708934241776624,50.9
0.00836811063801434,0.213660766399791,0.4275515529275728,-0.05752554223569662,-0.05486427998899571,0.11690285438214894,-0.1023907741900326,0.06949463131895943,-0.15429369181641028,-0.8087520062955349,50.316
-0.2172648665752188,0.14987789843731752,-0.04156139102915669,-0.017821297430797228,-0.05486427998899571,0.04905469835288788,0.24598345043893974,0.291873164246668,0.9867029714892261,-0.6780293990915718,49.976
0.11900684140681027,0.13191100543426726,-0.8013922157478139,0.19558901839553688,-0.05486427998899571,0.03397733034638563,0.3361508968134976,-0.3452112814381143,0.5608556428436049,-0.6397180003693025,49.888
0.020950020103828456,0.4587635573478007,-0.5982200604426055,-0.17167524604978227,-0.05486427998899571,0.3129086384666809,-0.3278093901264265,0.45414939097769513,-0.6493215853845808,-1.24504433191146,50.536
-0.014179921946113307,0.3640272109573401,0.5514370134795025,-0.12204494004365801,-0.05486427998899571,0.20736706242116368,0.028761875082051275,-0.6216818899428292,0.5649521513167198,-1.0876564645183615,50.188
-0.019074692090107623,0.10596378441557819,-0.9153668394555775,-0.11708190944304571,-0.05486427998899571,0.0264386463431344,0.22958936927992926,0.7907223056790889,1.314825637635667,-0.5831729731309024,49.992000000000004
-0.07060444327931091,0.13860060566860555,-0.08285654454647362,0.08640234518206356,-0.05486427998899571,0.04905469835288788,0.3279538562339922,0.502231235935037,0.8992122043983616,-0.6540617290535781,49.896
0.2167728075120685,0.14344334786518076,-0.12249989192311478,-0.04759948103447177,-0.05486427998899571,0.0038225943333807144,0.032860395371803804,0.9830496855084566,0.3130265087657311,-0.6643865844769027,50.184
-0.089446469625617,0.2829029213839213,0.7050549845639461,-0.2262685826565188,-0.05486427998899571,0.16967364240490754,-0.31961234954692125,-0.8440604228705351,-0.4375504656268516,-0.941978120875074,50.528
-0.06339170328589562,0.07111398123522725,-0.3735744253084019,0.279960538605948,-0.05486427998899571,-0.011254773673121743,0.07794411855908273,-1.3429095643029587,-0.5170497011452798,-0.5048734952030443,50.14
0.21077436235049707,0.08614804324435354,-0.7419271946828683,-0.042636450433859455,-0.05486427998899571,0.0264386463431344,0.25008197072869265,-2.376669230885808,1.0958522102840427,-0.5389901678316774,49.972
0.052594532050339655,0.29007732783536366,-0.28107328142960386,0.3643320588163591,-0.05486427998899571,0.17721232640815876,0.4836976272445916,0.0033820945026162437,0.510954658916182,-0.9552983952204384,49.744
-0.06891196366183773,0.038120846719612626,-0.558576713065971,-0.19649039905284427,-0.05486427998899571,-0.07156424569913157,-0.34010495099568444,1.0732031448034736,-0.6185683231543828,-0.4281381135172532,50.548
-0.12024362413755603,0.18411269341882927,0.9478704872457425,0.19558901839553688,-0.05486427998899571,0.10182548637564648,0.3730375794212711,-0.4293545101134614,0.6821753168550748,-0.7491926663031497,49.852000000000004
0.09682993500770769,0.20993465059605473,0.017903630035752738,-0.027747358632022073,-0.05486427998899571,0.10182548637564648,0.19680120696190867,0.0033820945026162437,0.8442685446734786,-0.8013336913602905,50.024
0.15826260700945244,0.14110178246615498,-0.5238887841114301,0.04173506977655186,-0.05486427998899571,0.0264386463431344,0.1640130446438877,-1.0484082639392398,0.4805563370784389,-0.6594004504053893,50.056
0.09044634561577905,0.07206171122487409,-0.5437104577997324,-0.017821297430797228,-0.05486427998899571,-0.01879345767637297,-0.08189817274126959,0.8808757649741057,-0.20590860226336838,-0.5070396064936415,50.296
0.26090185795384424,0.46294669306364683,-0.2067420050984287,-0.27093585806203074,-0.05486427998899571,0.3053699544634296,-0.22534638288261105,0.291873164246668,0.10971353112834165,-1.2517017952913514,50.436
0.1265415115225107,0.449971549867577,0.815725995990333,-0.5687176940987758,-0.05486427998899571,0.2902925864569272,-0.9425874335893192,-2.7252626068265386,-2.1249014794532406,-1.2309742786606612,51.136
0.1687566703021933,0.6763560221328366,-0.043213197169857206,-0.4396788984828529,-0.05486427998899571,0.5013757385479611,-0.290922707518653,-1.3429095643029587,0.5141167030115644,-1.562553022969429,50.5
0.056841469195278854,0.16893060994009917,0.2342902344665217,-0.07737766463814631,-0.05486427998899571,0.04151601434963665,-0.4425679582394999,-0.7118353492378461,-1.3643158339261026,-0.7179258806467328,50.648
-0.04252211277446429,0.09184043088847857,0.14178909058772565,-0.14189706244610772,-0.05486427998899571,-0.0263321416796242,-0.34010495099568444,0.8808757649741057,-0.7900065541327478,-0.5517728038100099,50.548
0.08962523596789163,0.003494248736848886,0.31522873536046425,0.15092174299002498,-0.05486427998899571,-0.09418029770888525,0.3320523765237447,0.8808757649741057,0.6926835613464706,-0.34472857343786606,49.892
0.3150432790559734,0.28848278756239654,-0.5189333656893497,0.23033023259982374,-0.05486427998899571,0.1922896944146612,0.36074201855201316,-0.18293505470708452,0.5312351961185809,-0.952345492082508,49.864000000000004
-0.17004162434874737,-0.11188185455902448,-0.14727698403347966,-0.46449405148591494,-0.05486427998899571,-0.17710582174464878,-0.4958487220062839,-0.23702713028409356,-0.3316800601599026,-0.043370150401990465,50.7
-0.09140396357667074,0.1793271835040737,0.923093395135339,0.002030824971652468,-0.05486427998899571,0.04905469835288788,-0.27452862635964254,0.38202662354168215,-0.9616898270201174,-0.7393866343888384,50.484
0.20872151459472343,0.43120095606239783,-0.7221055209945414,-0.29078798046448046,-0.05486427998899571,0.27521521845042474,-0.18436117998508503,0.502231235935037,0.35811852378486947,-1.2005786683334725,50.396
